manufacturer_name,product_name,price,price_date
"Ondricka, Rice and Homenick","Product 958",68.78,2025-04-01
"Ondricka, Rice and Homenick","Product 958",62.83,2026-04-20
Johnston-Herman,"Product 960",7.74,2025-10-13
Johnston-Herman,"Product 960",60.62,2025-12-15
Johnston-Herman,"Product 960",30.71,2026-04-23
Johnston-Herman,"Product 960",21.5,2026-04-20
Johnston-Herman,"Product 960",35.66,2026-04-20
"McCullough, Waters and Shields","Product 961",51.13,2025-07-08
"McCullough, Waters and Shields","Product 961",13.43,2025-05-13
"McCullough, Waters and Shields","Product 961",1.36,2026-04-23
Koss-Altenwerth,"Product 962",82.44,2025-03-19
Koss-Altenwerth,"Product 962",9.44,2025-01-01
Koss-Altenwerth,"Product 962",49.53,2026-04-23
"Kemmer, Gerlach and Becker","Product 963",21.95,2026-04-23
"Kemmer, Gerlach and Becker","Product 964",15.11,2025-09-06
"Kemmer, Gerlach and Becker","Product 964",19.1,2026-04-23
"Kemmer, Gerlach and Becker","Product 964",9.42,2026-04-20
Nicolas-Ryan,"Product 965",8.32,2025-11-15
Olson-Walsh,"Product 966",55.04,2025-12-03
Olson-Walsh,"Product 966",40.77,2026-04-23
Kozey-Donnelly,"Product 967",24.35,2026-04-23
Kozey-Donnelly,"Product 967",1.12,2026-04-20
Wehner-Rempel,"Product 968",95.56,2025-01-03
Wehner-Rempel,"Product 968",88.41,2026-04-23
Wehner-Rempel,"Product 968",33.93,2026-04-20
"Sanford, Beahan and Howell","Product 969",71.96,2026-04-23
"Sanford, Beahan and Howell","Product 969",35.74,2026-04-20
Wehner-Rempel,"Product 970",37.11,2025-07-13
Wehner-Rempel,"Product 970",76.73,2026-04-23
Wehner-Rempel,"Product 970",6.31,2026-04-20
"Auer Ltd","Product 971",71,2025-06-19
"Auer Ltd","Product 971",52.54,2026-04-23
"Auer Ltd","Product 971",90.05,2026-04-20
"Goodwin Ltd","Product 972",63.15,2025-05-06
"Goodwin Ltd","Product 972",5.59,2025-10-23
"Goodwin Ltd","Product 972",78.98,2026-04-20
"Goodwin Ltd","Product 972",52.29,2026-04-20
"Thompson Inc","Product 973",28.12,2025-08-23
"Thompson Inc","Product 973",42.9,2026-04-23
"Thompson Inc","Product 973",75.49,2026-04-20
"Thompson Inc","Product 973",57.05,2026-04-20
"Davis, Bogan and Dicki","Product 974",99,2025-10-26
"Davis, Bogan and Dicki","Product 974",90.34,2026-04-20
"Davis, Bogan and Dicki","Product 974",63.84,2026-04-20
"Harris Ltd","Product 975",52.94,2025-09-19
"Harris Ltd","Product 975",7.38,2025-11-14
"Harris Ltd","Product 975",68.3,2026-04-23
"Harris Ltd","Product 975",17.46,2026-04-20
Olson-Walsh,"Product 976",3.23,2025-03-05
Olson-Walsh,"Product 976",10.61,2026-04-20
Olson-Walsh,"Product 976",82.22,2026-04-20
Windler-Gleichner,"Product 977",85.29,2026-04-23
Windler-Gleichner,"Product 977",52.12,2026-04-20
Windler-Gleichner,"Product 977",46.93,2026-04-20
Johnston-Herman,"Product 978",58,2026-04-23
Johnston-Herman,"Product 978",16.1,2026-04-20
Johnston-Herman,"Product 978",85.73,2026-04-20
"Nitzsche, Stark and Reilly","Product 979",77.54,2026-04-20
"Nitzsche, Stark and Reilly","Product 979",22.75,2026-04-20
"Durgan, Stiedemann and Konopelski","Product 981",26.38,2025-02-02
"Durgan, Stiedemann and Konopelski","Product 981",79.96,2025-04-16
"Durgan, Stiedemann and Konopelski","Product 981",99.29,2026-04-23
Hauck-Harber,"Product 982",73.36,2025-10-16
Hauck-Harber,"Product 982",73.03,2026-04-20
Kozey-Donnelly,"Product 983",96.26,2026-04-23
Kozey-Donnelly,"Product 983",34.72,2026-04-20
Kozey-Donnelly,"Product 983",34.82,2026-04-20
"Thiel, Kirlin and Quigley","Product 985",5.22,2025-07-13
"Thiel, Kirlin and Quigley","Product 985",57.36,2026-04-23
"Ondricka LLC","Product 986",70.67,2025-11-14
Wehner-Rempel,"Product 987",75.28,2025-02-24
Wehner-Rempel,"Product 987",93.6,2025-09-03
Wehner-Rempel,"Product 987",64.45,2026-04-23
"Ondricka, Rice and Homenick","Product 989",25.57,2026-04-23
"Ondricka, Rice and Homenick","Product 989",34.78,2026-04-20
"Ondricka, Rice and Homenick","Product 989",1.43,2026-04-20
"Nitzsche, Stark and Reilly","Product 990",59.55,2025-04-25
"Nitzsche, Stark and Reilly","Product 990",15.6,2026-04-23
"Nitzsche, Stark and Reilly","Product 990",47.13,2026-04-20
"Nitzsche, Stark and Reilly","Product 990",38.21,2026-04-20
"Roob, Hudson and Lehner","Product 991",39.12,2025-02-14
"Roob, Hudson and Lehner","Product 991",10.37,2026-04-20
"Roob, Hudson and Lehner","Product 991",84.87,2026-04-20
"Thompson Inc","Product 992",65.67,2026-04-23
"Thompson Inc","Product 992",96.26,2026-04-20
"Thompson Inc","Product 992",20.87,2026-04-20
"Goodwin Ltd","Product 993",99.59,2026-04-23
"Davis, Bogan and Dicki","Product 994",23.81,2026-04-20
"Altenwerth LLC","Product 995",47.06,2026-04-23
"Altenwerth LLC","Product 995",1.29,2026-04-20
"Altenwerth LLC","Product 995",54.78,2026-04-20
Mante-Boyer,"Product 996",5.66,2025-12-26
Mante-Boyer,"Product 996",56.97,2026-04-23
"Harris Ltd","Product 997",21.88,2026-04-20
"Harris Ltd","Product 997",5.83,2026-04-20
Wehner-Rempel,"Product 998",28.31,2025-12-04
Maggio-Gaylord,"Product 999",14.51,2025-09-23
Maggio-Gaylord,"Product 999",63.62,2026-04-23
Maggio-Gaylord,"Product 999",74.3,2026-04-20
"Stiedemann, Feeney and Quigley","Product 1000",95.55,2025-10-13
"Stiedemann, Feeney and Quigley","Product 1000",31.47,2025-05-01
